5.290000000000000000e+02,7.737288475036621094e-01
5.300000000000000000e+02,7.753916382789611816e-01
5.310000000000000000e+02,7.770436406135559082e-01
5.320000000000000000e+02,7.786877751350402832e-01
5.330000000000000000e+02,7.803069949150085449e-01
5.340000000000000000e+02,7.819221615791320801e-01
5.350000000000000000e+02,7.835343480110168457e-01
5.360000000000000000e+02,7.851040363311767578e-01
5.370000000000000000e+02,7.867333292961120605e-01
5.380000000000000000e+02,7.882864475250244141e-01
5.390000000000000000e+02,7.898454070091247559e-01
5.400000000000000000e+02,7.914017438888549805e-01
5.410000000000000000e+02,7.929522991180419922e-01
5.420000000000000000e+02,7.944928407669067383e-01
5.430000000000000000e+02,7.959880232810974121e-01
5.440000000000000000e+02,7.974945306777954102e-01
5.450000000000000000e+02,7.990087270736694336e-01
5.460000000000000000e+02,8.004992604255676270e-01
5.470000000000000000e+02,8.019766211509704590e-01
5.480000000000000000e+02,8.034687042236328125e-01
5.490000000000000000e+02,8.049167990684509277e-01
5.500000000000000000e+02,8.063447475433349609e-01
5.510000000000000000e+02,8.077835440635681152e-01
5.520000000000000000e+02,8.092282414436340332e-01
5.530000000000000000e+02,8.106489181518554688e-01
5.540000000000000000e+02,8.120685815811157227e-01
5.550000000000000000e+02,8.134837150573730469e-01
5.560000000000000000e+02,8.148708939552307129e-01
5.570000000000000000e+02,8.162288069725036621e-01
5.580000000000000000e+02,8.176081180572509766e-01
5.590000000000000000e+02,8.189921975135803223e-01
5.600000000000000000e+02,8.203468322753906250e-01
5.610000000000000000e+02,8.216728568077087402e-01
5.620000000000000000e+02,8.230355978012084961e-01
5.630000000000000000e+02,8.243687748908996582e-01
5.640000000000000000e+02,8.256631493568420410e-01
5.650000000000000000e+02,8.269805312156677246e-01
5.660000000000000000e+02,8.282649517059326172e-01
5.670000000000000000e+02,8.295902013778686523e-01
5.680000000000000000e+02,8.308560252189636230e-01
5.690000000000000000e+02,8.321276307106018066e-01
5.700000000000000000e+02,8.334075212478637695e-01
5.710000000000000000e+02,8.346342444419860840e-01
5.720000000000000000e+02,8.359043598175048828e-01
5.730000000000000000e+02,8.371721506118774414e-01
5.740000000000000000e+02,8.383802771568298340e-01
5.750000000000000000e+02,8.396208286285400391e-01
5.760000000000000000e+02,8.408214449882507324e-01
5.770000000000000000e+02,8.419973254203796387e-01
5.780000000000000000e+02,8.432316780090332031e-01
5.790000000000000000e+02,8.444043397903442383e-01
5.800000000000000000e+02,8.456019163131713867e-01
5.810000000000000000e+02,8.467546105384826660e-01
5.820000000000000000e+02,8.479079008102416992e-01
5.830000000000000000e+02,8.490621447563171387e-01
5.840000000000000000e+02,8.502182960510253906e-01
5.850000000000000000e+02,8.513636589050292969e-01
5.860000000000000000e+02,8.524618148803710938e-01
5.870000000000000000e+02,8.535841703414916992e-01
5.880000000000000000e+02,8.546879291534423828e-01
5.890000000000000000e+02,8.558101058006286621e-01
5.900000000000000000e+02,8.568903803825378418e-01
5.910000000000000000e+02,8.579646944999694824e-01
5.920000000000000000e+02,8.590344786643981934e-01
5.930000000000000000e+02,8.601088523864746094e-01
5.940000000000000000e+02,8.611651659011840820e-01
5.950000000000000000e+02,8.622283339500427246e-01
5.960000000000000000e+02,8.632412552833557129e-01
5.970000000000000000e+02,8.642895221710205078e-01
5.980000000000000000e+02,8.653014898300170898e-01
5.990000000000000000e+02,8.663269281387329102e-01
6.000000000000000000e+02,8.672977089881896973e-01
6.010000000000000000e+02,8.682920336723327637e-01
6.020000000000000000e+02,8.692555427551269531e-01
6.030000000000000000e+02,8.702540397644042969e-01
6.040000000000000000e+02,8.711845874786376953e-01
6.050000000000000000e+02,8.721516728401184082e-01
6.060000000000000000e+02,8.730998039245605469e-01
6.070000000000000000e+02,8.740207552909851074e-01
6.080000000000000000e+02,8.749434351921081543e-01
6.090000000000000000e+02,8.758690357208251953e-01
6.100000000000000000e+02,8.767594099044799805e-01
6.110000000000000000e+02,8.776246905326843262e-01
6.120000000000000000e+02,8.785122036933898926e-01
6.130000000000000000e+02,8.794060349464416504e-01
6.140000000000000000e+02,8.802552819252014160e-01
6.150000000000000000e+02,8.810929059982299805e-01
6.160000000000000000e+02,8.819206953048706055e-01
6.170000000000000000e+02,8.827444911003112793e-01
6.180000000000000000e+02,8.835671544075012207e-01
6.190000000000000000e+02,8.843661546707153320e-01
6.200000000000000000e+02,8.851550817489624023e-01
6.210000000000000000e+02,8.859354853630065918e-01
6.220000000000000000e+02,8.866915702819824219e-01
6.230000000000000000e+02,8.874598741531372070e-01
6.240000000000000000e+02,8.881928324699401855e-01
6.250000000000000000e+02,8.889233469963073730e-01
6.260000000000000000e+02,8.896157145500183105e-01
6.270000000000000000e+02,8.903344273567199707e-01
6.280000000000000000e+02,8.910045623779296875e-01
6.290000000000000000e+02,8.916937112808227539e-01
6.300000000000000000e+02,8.923428654670715332e-01
6.310000000000000000e+02,8.930043578147888184e-01
6.320000000000000000e+02,8.936334252357482910e-01
6.330000000000000000e+02,8.942545056343078613e-01
6.340000000000000000e+02,8.948647975921630859e-01
6.350000000000000000e+02,8.954659104347229004e-01
6.360000000000000000e+02,8.960443735122680664e-01
6.370000000000000000e+02,8.966047167778015137e-01
6.380000000000000000e+02,8.971461653709411621e-01
6.390000000000000000e+02,8.976804018020629883e-01
6.400000000000000000e+02,8.981953263282775879e-01
6.410000000000000000e+02,8.986920714378356934e-01
6.420000000000000000e+02,8.991832733154296875e-01
6.430000000000000000e+02,8.996692299842834473e-01
6.440000000000000000e+02,9.001185297966003418e-01
