num_bellpairs,cnot_err_prob,meas_err_prob,coherence_time,fidelity_mean,fidelity_std,fidelity_analytical
10000,0.867188,0.0,29723,0.304119,0.015441263450896756,0.3010893619518224
10000,0.890625,0.0,29723,0.28617784,0.013779500608309427,0.2840598168376902
10000,0.914063,0.0,29723,0.27046796,0.011785803692510744,0.2670295451141322
10000,0.9375,0.0,29723,0.25272112,0.01013006389444805,0.25
100000,0.0,0.0,0,1.0,0.0,1.0
100000,0.0,0.025,0,0.9503949666666668,0.0012803903436929686,0.9506249999999999
100000,0.0,0.05,0,0.9022998999999998,0.0018535611193951345,0.9025
100000,0.0,0.075,0,0.8552716333333333,0.002300562836689211,0.8556250000000001
100000,0.0,0.1,0,0.8097049000000001,0.002467775629320189,0.81
100000,0.0,0.125,0,0.7649354666666668,0.0028440131356158656,0.765625
100000,0.0,0.15,0,0.7222819666666667,0.0031336890665086075,0.7224999999999999
100000,0.0,0.175,0,0.6805752333333334,0.003634040888444821,0.6806249999999999
100000,0.0,0.2,0,0.6403274,0.0036710911874627498,0.6400000000000001
100000,0.0,0.225,0,0.6009081666666667,0.003961308084318728,0.6006250000000001
100000,0.0,0.25,0,0.5628361333333333,0.003845920225670598,0.5625
100000,0.0,0.275,0,0.5258801333333334,0.0038039295448551915,0.525625
100000,0.0,0.3,0,0.4904277,0.0043020582140025345,0.48999999999999994
100000,0.0,0.325,0,0.4558136,0.004011189263381455,0.45562500000000006
100000,0.0,0.35,0,0.4230616333333333,0.0038307346856996274,0.42250000000000004
100000,0.0,0.375,0,0.39097153333333334,0.004181589703556398,0.390625
100000,0.0,0.4,0,0.36043223333333335,0.004396228146061377,0.36
100000,0.0,0.425,0,0.33096086666666663,0.004555548000210542,0.33062499999999995
100000,0.0,0.45,0,0.3023611666666666,0.004841488848714023,0.30250000000000005
100000,0.0,0.475,0,0.27557063333333337,0.004900966533813056,0.275625
100000,0.0,0.5,0,0.24998773333333327,0.005423738138549423,0.25
100000,0.0,0.525,0,0.22595910000000002,0.004964610547666352,0.225625
100000,0.0,0.55,0,0.2028683666666667,0.0047808861067333095,0.20249999999999996
100000,0.0,0.575,0,0.18050170000000001,0.0043741338963654685,0.18062500000000004
100000,0.0,0.6,0,0.16024956666666665,0.0043819365101389705,0.16000000000000003
100000,0.0,0.625,0,0.1408474,0.004369077023811777,0.140625
100000,0.0,0.65,0,0.12233503333333333,0.003822736772552123,0.12249999999999998
100000,0.0,0.675,0,0.10583234999999999,0.0032635604972432587,0.10562499999999997
100000,0.0,0.7,0,0.08974391666666666,0.0036090863142059777,0.09000000000000002
100000,0.0,0.725,0,0.07521014,0.0034369453306291233,0.07562500000000001
100000,0.0,0.75,0,0.06194516333333334,0.003813454655950282,0.0625
100000,0.0,0.775,0,0.05011958000000001,0.0037704809519388018,0.05062499999999999
100000,0.0,0.8,0,0.039621670000000005,0.0038060804239313352,0.03999999999999998
100000,0.0,0.825,0,0.03034207333333333,0.0038632536704124878,0.030625000000000017
100000,0.0,0.85,0,0.0223699,0.0031552650613432356,0.022500000000000006
100000,0.0,0.875,0,0.015218706999999996,0.002625862905323569,0.015625
100000,0.0,0.9,0,0.01015845033333333,0.00252467854882357,0.009999999999999995
100000,0.0,0.925,0,0.005458392333333332,0.002386234072640658,0.005624999999999994
100000,0.0,0.95,0,0.002298625466666667,0.0016684389770015198,0.0025000000000000044
100000,0.0,0.975,0,0.0006279734233333331,0.0013700070723657387,0.0006250000000000011
