num_bellpairs,coherence_time,link_fidelity,fidelity_mean,fidelity_std,completion_time_mean,completion_time_std,purification_success_prob_mean,purification_success_prob_std,fidelity_analytical,completion_time_analytical,purification_success_prob_analytical
100000,0,0.74,0.7775246333333333,0.003068219608430201,516.8213603046507,1.5423248981950464,0.7138776328274382,0.0011072671105923876,0.7780961873909793,516.8107099586289,0.7134222222222221
100000,0,0.76,0.7975989666666664,0.003195794272512272,504.2519141974168,1.175272000350593,0.7313670437785968,0.0010495421221913364,0.7986870897155363,504.2454094482182,0.7311999999999999
100000,0,0.78,0.8180760666666668,0.0023396640632554265,492.31607192378243,1.488780921265207,0.7493733135760653,0.0011767240746910726,0.8187099834005216,491.80966532058966,0.749688888888889
100000,0,0.8,0.8371873333333333,0.002281342781979266,479.78130053321706,0.932914004155261,0.7689959601516044,0.00088427057227452,0.8381502890173411,479.52863534177885,0.768888888888889
100000,0,0.82,0.8572018666666669,0.0017482077056866568,467.64007071156846,1.0468419649075043,0.7886775204412376,0.0012087732552851153,0.8569979716024341,467.4242363419706,0.7887999999999998
100000,0,0.84,0.8749833666666668,0.001961959606844344,455.2967513401649,1.279080265817958,0.8095468436384649,0.001462318311328291,0.8752470898308806,455.5153360521225,0.8094222222222222
100000,0,0.86,0.8932793333333333,0.0017385844113978295,444.0206204385557,1.1461946245988275,0.8306764572619713,0.0012807981103550603,0.8928953563021614,443.8179569957558,0.8307555555555554
100000,0,0.88,0.9102493333333332,0.001578446247281031,432.4413460501846,0.8115084535460393,0.8526732620786972,0.0008483626887604448,0.9099437148217636,432.3454868953264,0.8528
100000,0,0.9,0.9268320333333335,0.001876605383546456,421.3023349116574,1.1145071074332067,0.8752937201394296,0.0009559305543010763,0.9263959390862944,421.10889093044807,0.8755555555555555
100000,0,0.92,0.9418626333333333,0.0013287559967461574,410.1959310070816,0.9210460903089769,0.8992020271834297,0.0007923308850442875,0.9422582558829347,410.1169220146124,0.8990222222222222
100000,0,0.94,0.9573135333333334,0.0015735640381701103,399.4920545552878,0.9301161244965066,0.9231239645624769,0.000650871333159418,0.9575389948006932,399.37632602025695,0.9231999999999999
100000,0,0.96,0.9719741,0.001289726646748576,389.1899875592158,0.7898465632066106,0.9478571859882744,0.000591598120622328,0.9722482655165949,388.8920395684147,0.9480888888888888
100000,0,0.98,0.9866516999999998,0.0007240172718934245,378.9221352034088,0.7873078723687998,0.9736556551492406,0.00041393634628679845,0.9863976629541718,378.66737860386684,0.9736888888888889
100000,0,1.0,1.0,0.0,368.71542871970684,0.5300271516479783,1.0,0.0,1.0,368.70421649924685,1.0
10000,9728,0.6,0.47604283333333336,0.010896710439649,66.9541539675128,0.5740201337411325,0.551065822292878,0.004243609768535185,0.4766570749601844,67.13461164013358,0.5492007150047562
10000,9728,0.62,0.4922291,0.013772967340288968,66.1633248856778,0.5067271708859775,0.5571953673133652,0.0032339993687470693,0.4919953873819611,66.43498837838932,0.5549843092583766
10000,9728,0.64,0.5072856,0.007953727765855033,65.7152722174242,0.5029164423455171,0.5622732373568623,0.003891710622395163,0.5073923282199003,65.71214449525948,0.5610892143038647
10000,9728,0.66,0.5226263999999999,0.012322441669842329,65.06639788427427,0.6101000546603846,0.5678496846492886,0.0040763867730913735,0.5228198535272571,64.96805712057672,0.5675154301412206
10000,9728,0.68,0.5361631666666666,0.009400394020406204,64.20994524391168,0.5957414805924165,0.5751262417062823,0.003924039991284096,0.5382510405883276,64.20468841415477,0.5742629567704444
10000,9728,0.7,0.5548807333333333,0.013787482566766455,63.311106095804924,0.460682540470962,0.5821233900831974,0.0027385668432239395,0.5536601747522123,63.42397554805266,0.5813317941915359
10000,9728,0.72,0.5679084,0.013378936374266332,62.48417875554167,0.7110857014812784,0.5895883511813675,0.0051096059041307925,0.569022820547376,62.62782156590093,0.588721942404495
10000,9728,0.74,0.5838200333333334,0.011427420839026722,61.8193183566808,0.5343625908212769,0.5965768960986516,0.003573262462174571,0.5843158775173063,61.81808715324342,0.5964334014093222
10000,9728,0.76,0.5972835000000001,0.0106884457047474,60.953309687662994,0.5988181582867904,0.6058695326993954,0.0038431943370979688,0.5995176214047294,60.99658333618468,0.6044661712060171
10000,9728,0.78,0.6137222999999999,0.012257553432203893,60.21719621717715,0.5224118300489976,0.6126874658895312,0.0036005853982422754,0.6146077314677175,60.16506511037208,0.6128202517945798
10000,9728,0.8,0.6267843000000001,0.009746260107172734,59.140482918780535,0.41212709806178827,0.623582541449396,0.003236355075195645,0.6295673048356343,59.325225988678405,0.6214956431750104
10000,9728,0.82,0.6428499,0.00954336163117239,58.453692570478616,0.5103463789987595,0.6316379240934065,0.003927389365561573,0.6443788589071158,58.478693444002424,0.6304923453473086
10000,9728,0.84,0.6563067666666667,0.01044384916169428,57.529919469746076,0.4602053630776431,0.6407648652725026,0.0033124046100472897,0.65902632285775,57.62702521343469,0.6398103583114746
10000,9728,0.86,0.6749448,0.0111758685998002,56.47247831409153,0.460606168069215,0.6528079995751523,0.003940569669028389,0.6734950193640039,56.77170642164381,0.6494496820675084
10000,9728,0.88,0.6850562666666666,0.008796158896296086,55.59718905916766,0.5375761184236247,0.6630577480285358,0.003912773424301593,0.687771637664802,55.91414747467892,0.6594103166154105
10000,9728,0.9,0.7039967666666666,0.009500910976263736,54.867685177127676,0.5152624809948351,0.6719755188362769,0.0036573230215850524,0.7018441990758703,55.05568267037329,0.6696922619551798
10000,9728,0.92,0.7152158000000001,0.01067665792714806,53.939787033022064,0.5390003122307166,0.6829546083976802,0.003283005099265732,0.7157020160474619,54.19756946805512,0.6802955180868169
10000,9728,0.94,0.7263604333333334,0.009437649151786808,53.1473242140174,0.3853475035224937,0.694001132914865,0.0029959378012628843,0.7293356458164213,53.340988358189776,0.6912200850103221
10000,9728,0.96,0.7410696999999999,0.011028600754855528,52.38859539561627,0.49006865808700406,0.7041856845429049,0.004576435863973663,0.7427368396516463,52.48704327173721,0.702465962725695
